impartire cu precizie fp64,impartire cu precizie double2,impartire cu precizie fp128
4.14056913370433,4.1405691337043301958253808148273505,4.1405691337043299282363759487609922
0.160920538947247,0.16092053894724683507113823797178663,0.16092053894724684168757548032820043
0.602563539643802,0.60256353964380250682387699273131718,0.60256353964380248758934187020775245
0.553739986829361,0.55373998682936096488263243769518659,0.55373998682936100740234709122692074
1.82285081930207,1.8228508193020688427064064933210141,1.822850819302069010823085294615427
7.2766405705224,7.2766405705223997722511263268970805,7.2766405705223993256698674557612043
0.789662518956767,0.78966251895676730538997681436471666,0.78966251895676731857787153272779615
1.24409788522892,1.2440978852289208318142684071748382,1.2440978852289207406510897096088102
1.52662646415123,1.5266264641512263656111416733258613,1.5266264641512263965992088830896422
5.88512283227171,5.8851228322717157397135569939018947,5.8851228322717150296034820226328224
0.880432245976631,0.88043224597663109175344031076691912,0.88043224597663102028049964597867905
0.592401154265761,0.5924011542657610380769884893229848,0.59240115426576098123112466900827082
0.254742864275393,0.25474286427539312818717274453205874,0.25474286427539313849700711606123224
0.506257308062033,0.50625730806203309637285926968083773,0.50625730806203302829655242291287559
1.49084664337796,1.4908466433779549891122387271702555,1.4908466433779550659513843492509524
1.11918273742229,1.1191827374222944672489749998455303,1.1191827374222945925322485556974256
0.923225086099537,0.92322508609953640570814248770413992,0.92322508609953651978593635737256462
0.923552252525862,0.92355225252586190413859960929585288,0.92355225252586195090833050241599019
1.41551257619565,1.4155125761956455616440434370463964,1.4155125761956454826518966454738474
4.31647730778471,4.3164773077847140472418595982433474,4.3164773077847140667439907610698434
0.710847331633241,0.71084733163324143755614296966752264,0.71084733163324142336323892235003223
1.35951433593541,1.3595143359354119038109684326508157,1.3595143359354117095445400097555419
0.701990341115504,0.70199034111550349059839083013375363,0.70199034111550353607399609797849054
1.30176015637066,1.301760156370662030253049084497189,1.3017601563706619751480621234052444
0.785425487503617,0.78542548750361670013904082918517531,0.78542548750361675535978809032806608
0.143094832164559,0.14309483216455886255476501648995679,0.14309483216455885778391888694455204
1.20599631700167,1.2059963170016713605890748993657817,1.2059963170016714896461104246157906
0.213987491469005,0.21398749146900481100596373680984102,0.2139874914690048065135601671892561
1.74388579237996,1.7438857923799616697499602804356848,1.7438857923799618790519473197007897
4.8290603051064,4.8290603051064019994892822460220935,4.8290603051064012147780141795104646
0.786799299061017,0.78679929906101656023616433184683357,0.78679929906101668005100307658534289
0.864972584858229,0.86497258485822856535097766505439381,0.86497258485822861082791437615289747
0.250005598581646,0.25000559858164638493625188912064881,0.25000559858164640159097034429632931
1.33115348941019,1.3311534894101923715488463349013514,1.331153489410192434734681388379426
1.02302030239707,1.0230203023970744797109387413707477,1.0230203023970745851047172059428689
1.1601402033236,1.1601402033235991510954804417754108,1.1601402033235991583932927977299251
1.97465180131481,1.9746518013148063505936654672562318,1.974651801314806535383274184043976
0.191941822804195,0.19194182280419467379583913683216188,0.19194182280419466068455342607724225
1.08432439576466,1.0843243957646599418328548101978582,1.0843243957646599086773068380129258
0.643966676081954,0.6439666760819541151514742575733344,0.64396667608195405750774907479616745
1.62991893709961,1.6299189370996143384136698191783583,1.6299189370996143193874164093953358
0.64336321966183,0.64336321966182965058749534250058515,0.64336321966182961508024771433736892
0.8805385516555,0.88053855165549955315170997192565461,0.88053855165549953924866962342109412
0.221578832522143,0.22157883252214279728086357550176876,0.22157883252214280003483257573205168
0.525946736401984,0.52594673640198431582679144741863065,0.52594673640198429412531627929408021
0.332503794038923,0.33250379403892351057023743375979125,0.33250379403892347887918903982423475
0.643391560287755,0.64339156028775488849679242705346489,0.64339156028775492046146644568184802
2.48700935289468,2.4870093528946775460313752995917126,2.4870093528946777938442484619215839
0.921692375972941,0.92169237597294092208125567304627702,0.92169237597294094927653778589545846
4.15433626012838,4.1543362601283790174515161045657386,4.1543362601283791586089137278666858
2.38470915989805,2.3847091598980490704030416243322739,2.3847091598980492359854483942246779
1.40848071717046,1.4084807171704615509079255452470554,1.4084807171704616040598193198102893
1.59313429922495,1.5931342992249467460767548138516118,1.5931342992249465436682293645992063
1.07085335284462,1.0708533528446173766964217139491481,1.0708533528446173365226717504822038
1.45394715938458,1.4539471593845804717676873758638468,1.4539471593845806116236383301518508
5.49187371822342,5.4918737182234174567107998363683665,5.4918737182234178093998111371872128
0.975977834590861,0.97597783459086057933723109339315925,0.9759778345908606741428463003672814
0.540805541544173,0.54080554154417278107358834411926832,0.54080554154417285621947120936609483
0.457918113266303,0.4579181132663026468209754101772727,0.45791811326630267738107667818978832
0.490372367175122,0.49037236717512160954586389774100168,0.4903723671751216206572840616596716
0.86594053023324,0.86594053023324041666684155854223231,0.86594053023324031076466755975298869
0.949770772630394,0.94977077263039412626296788928999673,0.94977077263039411280401216736576933
0.708630064957076,0.70863006495707558263520424632659648,0.70863006495707559617412969557264334
1.26803066269868,1.2680306626986809438989929631505311,1.2680306626986811212048415754536421
0.666981972883873,0.66698197288387316096709009627896216,0.66698197288387318980078935226106177
0.829954878902326,0.82995487890232553640977250655781144,0.82995487890232557281557426573341998
1.02270872955463,1.022708729554633358664691053759027,1.0227087295546332859809949747662066
0.918022763424246,0.91802276342424631507261465591173593,0.91802276342424644426936510720961275
1.35494684659323,1.3549468465932298477968014311752617,1.3549468465932300475755074613718872
0.7108459301447,0.71084593014470027392747587434324033,0.71084593014470035823623852817114506
0.192450737263632,0.19245073726363189148051338597873553,0.19245073726363191114760777011729706
0.263606082008057,0.26360608200805673890186705406032611,0.26360608200805674366563783466025152
0.125521203332107,0.12552120333210663755362649499582182,0.12552120333210665364721133482383403
1.16517199832871,1.1651719983287101060349558501095053,1.1651719983287100964324364504953373
1.07946174698137,1.0794617469813749298401210984269687,1.0794617469813750322538732285790993
0.973673164306012,0.97367316430601181432190170396429252,0.97367316430601179943584046470855645
0.631665665651903,0.6316656656519032755084128889759049,0.63166566565190331730558568820907159
0.860310317472768,0.86031031747276765237245110091456461,0.86031031747276764648177339205582397
0.926402674251666,0.92640267425166618415123391154363831,0.92640267425166626574305358095418669
1.52335002512163,1.5233500251216257745842286842896414,1.5233500251216255563863155804806327
0.352108541727638,0.35210854172763761930257522471556959,0.35210854172763760857419321546721651
1.04642710500908,1.046427105009081447505947520305432,1.0464271050090814051852006255173757
0.894973378728784,0.89497337872878416769734976492723973,0.89497337872878409276582679216853334
0.73584535343821,0.73584535343820967018678721643394275,0.73584535343820962311499263805746566
2.24856181375637,2.2485618137563699653271548607929751,2.2485618137563697865941897167746733
0.839316909843371,0.83931690984337077021413004387953608,0.83931690984337086481028838477711106
4.33748502009475,4.3374850200947479178105697221679185,4.3374850200947483275646971585603705
2.60421181102194,2.6042118110219403630627970022545109,2.6042118110219401371792614168546804
2.58232042582717,2.5823204258271672975864397331241693,2.5823204258271676544724492968890733
1.15765149078267,1.1576514907826720706454926413318403,1.1576514907826720163993849554497494
0.280079393310274,0.28007939331027391736999639135490373,0.28007939331027393760304371142239972
1.24174967242701,1.2417496724270066443688252559611779,1.2417496724270068347692391263542511
1.6335527236957,1.6335527236956982701099103768065573,1.6335527236956984740845701846119061
4.5668019641632,4.5668019641631955595804141473999611,4.5668019641631957926901064916409683
0.867874237514091,0.86787423751409068948425720686561857,0.86787423751409083607477731907504278
0.5689533937953,0.56895339379529963425668549619228082,0.56895339379529963257837087282599447
1.54146180352944,1.5414618035294353746112621723637229,1.5414618035294355319842137007834835
2.15944524179978,2.159445241799781279927557349940055,2.1594452417997814552232545818768088
0.155213048478675,0.15521304847867545270255768604427603,0.15521304847867545276719474737448591
0.459477283326732,0.45947728332673199396744623447996145,0.4594772833267319838758839781559581
0.970769867547054,0.97076986754705415197188290545142003,0.97076986754705422452891593497352505
1.99235713153888,1.9923571315388810310264465158062014,1.9923571315388810775959906380202661
2.33493980382548,2.3349398038254784737751497686650067,2.3349398038254785247794979568760335
1.26270688837386,1.262706888373858936460793513534752,1.2627068883738591424460490186493287
0.859168618053194,0.85916861805319364559408967623325639,0.85916861805319368788446155078397824
0.299694159342891,0.29969415934289126142934827185593005,0.2996941593428913114628028935775254
4.60393546544962,4.6039354654496166471971244187877714,4.6039354654496167867913317575286583
0.345866292738409,0.34586629273840885312372916799219813,0.34586629273840885423575786277936279
0.547695180364216,0.54769518036421571965281343156995666,0.54769518036421571400392424973375337
1.35852820727228,1.3585282072722786328157627682441945,1.3585282072722786306527422024162387
1.91234369729329,1.9123436972932906602123285566473983,1.9123436972932904748462941924092765
3.0251555913131,3.0251555913131028813584423140765764,3.0251555913131026048429005505839729
3.37455595961973,3.3745559596197276329309524300641464,3.3745559596197276709784283155445614
0.395983987623514,0.39598398762351378111838259361351143,0.39598398762351377465569938134618781
1.98136158519119,1.9813615851911910613454233987961239,1.9813615851911909120092327712904648
0.735821720028754,0.73582172002875442492505279840810029,0.7358217200287544864976484048561975
0.716508584892647,0.71650858489264750768705952300277034,0.71650858489264741206119352778132727
1.15181110568461,1.1518111056846101422561117625617274,1.1518111056846100429059093902298008
1.40186370168912,1.4018637016891213218847930829339537,1.4018637016891212193946755698432379
1.88206817697704,1.8820681769770412037364219040547628,1.8820681769770409887935732504182424
3.65004506951224,3.6500450695122438271853628536814262,3.6500450695122439602038380146060946
1.10159332207872,1.1015933220787230329212874393642384,1.1015933220787231851512732253357499
0.79863714766029,0.79863714766029021721317114831377986,0.79863714766029029998583389563522183
1.15962105015896,1.159621050158956538843323773656624,1.1596210501589565745286910036125919
1.74495388864348,1.744953888643477814737688385185718,1.7449538886434779664553124177009539
0.74060453293363,0.7406045329336303883083265154974304,0.74060453293363036629259382059073485
1.45591545696516,1.455915456965155167278877582471755,1.4559154569651550711344350354504454
0.366555711521135,0.36655571152113520846945931090359759,0.36655571152113518521012764857531367
0.460916824680875,0.46091682468087510585330413538033839,0.46091682468087516774535494245353506
2.92305694877842,2.9230569487784213319554869167235938,2.9230569487784216323648802563353284
0.596840431650113,0.59684043165011348463237705774525277,0.59684043165011349892546062969835238
0.33467214862527,0.3346721486252695061004350919998594,0.33467214862526950484567810222270257
1.7457073811712,1.7457073811711958902185100995126461,1.7457073811711957910946618253842377
2.25278088320201,2.25278088320200547505674684248465,2.2527808832020051512178653076703659
1.0431742297678,1.0431742297677977106295531068044161,1.0431742297677976035582996458528966
1.03285373920364,1.0328537392036434894239787377932087,1.0328537392036435379157174009474058
1.16542743855842,1.1654274385584239274899111450269471,1.1654274385584240954322020144116502
2.55627829221094,2.5562782922109420084642916797327242,2.5562782922109418677815373350733527
1.16838635981581,1.1683863598158108024010679818252792,1.1683863598158108951436197950010446
1.25755484713837,1.2575548471383676315711549797760632,1.2575548471383678431449784873785123
0.462933043963044,0.46293304396304374545715357768425049,0.4629330439630436867543121578377684
0.938717559673223,0.93871755967322317560730961766043151,0.93871755967322307056177042333925612
1.95383672954297,1.9538367295429693122907517507362371,1.9538367295429692375710421939923731
0.831493156524663,0.83149315652466267205663303921447798,0.83149315652466275434865632395975387
0.645111632104922,0.64511163210492233150328769081326756,0.64511163210492223545988241856166592
0.692781600790068,0.6927816007900676949778891243707721,0.69278160079006771007796890776870097
1.50175788043519,1.5017578804351893974090450985968675,1.501757880435189461573076429645895
0.178837010213839,0.17883701021383871418903755188429268,0.17883701021383871623358185711631654
1.88585373759389,1.8858537375938936238317033374345637,1.8858537375938934159403437999413534
6.25496974256441,6.2549697425644101560240261994758474,6.254969742564409768828879188048668
5.57521176354561,5.5752117635456102357400996288045928,5.5752117635456102663153347059365081
1.67864064961089,1.6786406496108884731814908609192383,1.678640649610888578641885488711211
1.0962605278191,1.0962605278190994086564523382575915,1.0962605278190992484219669353451858
0.816698720274852,0.81669872027485183921995676064505214,0.81669872027485175499479092104486459
1.00052556915856,1.000525569158556325640825015021194,1.0005255691585564618494344917184824
0.34998986020399,0.34998986020398953080895029154467446,0.34998986020398960309460341614427282
3.16195105700096,3.1619510570009592775626341826509865,3.161951057000959206558144702320524
0.234434412038136,0.23443441203813594920371771930276652,0.23443441203813594585899975701850135
1.22226356320359,1.2222635632035935665514126739078513,1.2222635632035937119936396485348293
3.10052283297772,3.1005228329777225252267980439074439,3.100522832977722626724355049343026
1.7110803848515,1.7110803848514958285565875714839843,1.711080384851496049648424172801015
2.22543161761491,2.2254316176149066633484348133040065,2.225431617614906549558497169586756
1.57736385926681,1.577363859266810217305936679277149,1.5773638592668102223944345281593977
0.31855413719427,0.31855413719427005866770311090104912,0.31855413719427006028105073224113624
2.40115736484011,2.4011573648401137814014764914303847,2.4011573648401135417704717368338555
0.373941599060678,0.37394159906067776198257058683867315,0.37394159906067774603200325611777836
0.711053947467845,0.71105394746784505357543358341705954,0.71105394746784495538856853444679912
1.66563721688244,1.6656372168824387044198635560765059,1.6656372168824387140203009909878362
0.914592257765017,0.91459225776501724211048766609195993,0.91459225776501734054274166975488648
0.297230815501428,0.29723081550142834834477644203985267,0.29723081550142830929396005042110247
0.884450282542492,0.88445028254249245163827797226340907,0.8844502825424924921705988060849883
0.40733895104239,0.40733895104238962577802429516287482,0.40733895104238956722575859819352545
0.73395564405907,0.73395564405906987456226071122940033,0.73395564405906988195774792069431458
1.73514242884418,1.735142428844180383001709135262454,1.7351424288441803193529482702592645
1.04254143300274,1.0425414330027413752833289587522745,1.0425414330027412657744496419806892
1.20698210169053,1.2069821016905324153941710048959471,1.2069821016905323559306975285236889
1.04711417580517,1.0471141758051743454086771909929325,1.0471141758051742475617903162641649
0.580127724134208,0.58012772413420774627804532328840307,0.58012772413420778830702873265150847
0.136969299913612,0.13696929991361245028556985129568972,0.13696929991361245425153421525294644
0.849629090888263,0.84962909088826317414536536606449407,0.84962909088826325878137847095078779
0.134123196531067,0.13412319653106686130626133202216821,0.13412319653106687702157214771376288
1.22097561447808,1.2209756144780823639499546431600509,1.2209756144780823127811229908709001
4.29871233633583,4.2987123363358342834970721848752321,4.298712336335834300321319762906464
2.33387344800652,2.3338734480065226563277315399715398,2.3338734480065226094331341918917652
5.3256608373888,5.3256608373888048492286386485390874,5.3256608373888043116270794248960611
0.775572303426774,0.77557230342677433177839862786191486,0.77557230342677427025393466443796788
1.85123507414843,1.8512350741484294338523383793881056,1.8512350741484292868743935378506938
0.908425113030645,0.9084251130306454464877383466817501,0.90842511303064542737021793838288731
1.33650601496881,1.3365060149688083383862929939159534,1.3365060149688083013489568676828698
0.991436263467709,0.99143626346770911564493702058225058,0.9914362634677092623574588910256445
0.26494776125758,0.26494776125758011570108088801725842,0.26494776125758013979341206993331267
1.45106596689036,1.4510659668903609603217502407115557,1.4510659668903610342121393890121
2.11307306874112,2.1130730687411181557051840064093714,2.1130730687411180645456134806873644
0.689916181324794,0.68991618132479404095151976194619484,0.68991618132479404352848150905766251
2.07638627364378,2.0763862736437751873493467198001253,2.0763862736437748882737836769067723
2.63771716028113,2.6377171602811260728343420277571912,2.6377171602811259601368312933722063
0.379708246422685,0.37970824642268522562329763960868293,0.37970824642268525162487959079911347
0.837690801066876,0.83769080106687605435923830442377185,0.83769080106687610005522267776739955
0.464249410375634,0.46424941037563407572722079579465568,0.46424941037563411779231989341360201
1.25074951753231,1.2507495175323088600913517640056593,1.2507495175323087985263821571365901
0.920591641304147,0.92059164130414680185317123687903925,0.92059164130414686797103528078101853
0.446335376633391,0.44633537663339109004747668428206549,0.4463353766333911389866223718997201
1.3422578533145,1.3422578533144990670031505509551804,1.3422578533144991214179141457851812
0.250957765955955,0.25095776595595497880166336890697901,0.25095776595595494369549141444421925
2.81478412115471,2.8147841211547089263451195209052036,2.8147841211547088429750150182519509
1.02817024276762,1.0281702427676202960322130285622672,1.0281702427676203986734040355226435
1.05832724125752,1.058327241257522043395788017191748,1.0583272412575221012417628005107004
0.726624127012458,0.72662412701245794662686515979005016,0.72662412701245791760850257530108314
0.434866121219029,0.4348661212190286342764860942310428,0.43486612121902861159371158145458855
0.607347946399214,0.6073479463992137288148089862642214,0.60734794639921369796152478259154338
0.566228812001974,0.56622881200197371193004775564660644,0.5662288120019737375791076206438304
0.395056898911271,0.39505689891127058693571874111229758,0.39505689891127062021022988470218978
1.33486221449853,1.3348622144985253173386185891682458,1.3348622144985254406892350005695379
5.3068701734501,5.3068701734501029829566403551754078,5.3068701734501033076135274112423371
1.40096327771197,1.4009632777119719139333377767186534,1.4009632777119717293859244876941393
1.4587647301903,1.4587647301902994058095803418718127,1.4587647301902996098690461869527649
0.199728591257742,0.19972859125774194450085673490111033,0.19972859125774198452903214775577913
0.833028742832438,0.83302874283243755554803351119298186,0.83302874283243754854414169526755964
2.41813973327233,2.4181397332723292626277235751124877,2.4181397332723289716560919703831114
4.78055798853154,4.7805579885315426960251822272893846,4.7805579885315428842867807581442527
0.297471852748537,0.29747185274853707458177028890274533,0.29747185274853701887608407126465999
2.32423191791185,2.3242319179118511641147591486564153,2.324231917911851437201699247428415
4.84507884308517,4.8450788430851730271355424837812623,4.8450788430851727959380832226445712
0.429104293431874,0.42910429343187431433615265866082359,0.4291042934318743648492958504271971
1.02142037358942,1.0214203735894232348465512948126904,1.0214203735894231041362426005986132
0.633184665141126,0.63318466514112622463392631708864341,0.63318466514112628977408825938602605
0.243325456389894,0.24332545638989355541242358687736606,0.24332545638989355723249095196692819
0.770131574694636,0.7701315746946361426212170476542218,0.77013157469463608102262601509166668
1.1829605161014,1.1829605161014002277721190108246624,1.1829605161013999835341406658805431
1.53827947690867,1.5382794769086722748869645108496554,1.5382794769086722040768022233712851
1.45281598610884,1.4528159861088436281487997860865882,1.4528159861088436917771718923715641
0.932469557930165,0.93246955793016463125741189863527671,0.9324695579301646016302813529060898
0.668749372830202,0.66874937283020194503353324017555267,0.66874937283020193548046837471450453
0.869272081844383,0.8692720818443826727471744620584859,0.86927208184438262555627688336012103
1.26215333556695,1.2621533355669464335760271412331187,1.2621533355669464796010782976883383
0.496523951706568,0.49652395170656791406379065772092581,0.49652395170656784334732142345125273
1.37059190610388,1.3705919061038833334352510887924812,1.3705919061038834122369372466550904
0.630120938046247,0.63012093804624653787177811234495472,0.6301209380462466250146206374885134
1.88176923621163,1.8817692362116256500566437514334439,1.8817692362116255853980560298242147
0.911968859681879,0.91196885968187875983163916152284628,0.91196885968187883262954461479944019
0.467156878347685,0.46715687834768552982134754855302907,0.46715687834768544845664488677053257
0.87171317425953,0.87171317425952972593841184808589515,0.87171317425952982164005244689061136
2.93882602693938,2.9388260269393841516861782047427325,2.9388260269393842827722012834628031
0.790378165521139,0.79037816552113906615091018367590259,0.79037816552113901830239065119033861
1.23469589327166,1.2346958932716639123949725690819205,1.2346958932716637812976451168013872
0.449711369196141,0.44971136919614061977733516990550273,0.44971136919614064264328927371540584
2.32613198549354,2.3261319854935428258013353416047131,2.3261319854935430579334997373350932
1.10003741769093,1.1000374176909326212165404491630332,1.1000374176909327023526322385491724
1.00634024341124,1.0063402434112387476947912866553148,1.0063402434112387181410542914573249
8.22555617688554,8.2255561768855406620391451803691083,8.2255561768855410350684773484999265
1.61058824587241,1.6105882458724113995095356295785535,1.610588245872411501132939731076613
0.311035970494305,0.31103597049430543604386137995878447,0.31103597049430544640161076187585643
1.38933796200404,1.3893379620040402721423617111155029,1.3893379620040402278737873059130051
7.228263412997,7.2282634129970039081441777444321968,7.2282634129970037152773889328475728
3.57573053625564,3.5757305362556352332437320680910036,3.5757305362556349339963951254176707
1.03975588069381,1.0397558806938108905886688932626702,1.039755880693810826535212786614875
0.944715071081681,0.94471507108168074943578611619466663,0.94471507108168072071761818169454442
1.85397789846266,1.8539778984626585942393367964772643,1.853977898462658810105131944851197
1.64203405460099,1.6420340546009912473406468353040842,1.6420340546009912342281192396121173
0.807776282125205,0.80777628212520513281596327334825959,0.80777628212520513953471431403470186
1.71438972444956,1.7143897244495624713524134025401877,1.7143897244495625327941130050267248
0.36372717578533,0.36372717578533003536539159538102749,0.36372717578533003844593362375866214
3.27396272821137,3.2739627282113719173270345150019499,3.2739627282113723441040003139999211
2.17565763296753,2.1756576329675281991283528334028429,2.175657632967528090522478335906254
0.934586016477702,0.9345860164777022194307220735533974,0.93458601647770224163243150255243613
1.13009741213386,1.1300974121338558850049262620570363,1.130097412133855759536066026971927
0.430725933795141,0.43072593379514068216982570676079515,0.43072593379514067941650944475370886
1.21400939882746,1.2140093988274616483779124080046794,1.2140093988274615847756552996270543
0.616553348605282,0.61655334860528196887268877515280267,0.61655334860528201563984366759712204
0.990350189079391,0.99035018907939128216367511968526008,0.99035018907939135526407322131165373
0.860369891637211,0.8603698916372110735359507669601555,0.86036989163721115637244505356997807
0.614244079934551,0.61424407993455052099805172897263678,0.61424407993455057188227626770886091
1.84614515421443,1.8461451542144264852147191015371798,1.8461451542144264888172781900668772
1.65883427930717,1.6588342793071712087032188424697282,1.6588342793071714133896443240023672
5.35642434366589,5.3564243436658916513971108949924332,5.3564243436658921527923933567953539
1.2673512727238,1.2673512727237972675292425340655587,1.2673512727237971675170698214872401
0.759152317563856,0.75915231756385633633298041037225678,0.75915231756385637934147834986958415
2.07255198118899,2.072551981188994815899137065727536,2.0725519811889946879077927950021862
0.777955786108749,0.77795578610874932038137420489980928,0.77795578610874939178154929991768271
2.83760400628726,2.8376040062872575253833354835007125,2.8376040062872575106185965233803527
3.69280614112051,3.6928061411205049578924303428532807,3.692806141120505284791166747932141
3.12913587278463,3.1291358727846309974176096445330033,3.1291358727846311481787661455397098
1.22010746330158,1.220107463301581805007745316459818,1.2201074633015818315348585372809102
3.62222513861904,3.6222251386190425566381926470636969,3.6222251386190428772125634426050325
3.94959999188931,3.9495999918893060349491507979017125,3.9495999918893057316891271155420251
1.18902210977675,1.1890221097767493203030763734379614,1.1890221097767491512442639164138388
2.05488274429577,2.0548827442957670865752136752322396,2.0548827442957672411451756774270351
1.6211756791831,1.6211756791831026117855629934581245,1.6211756791831027487538618799647095
2.33338841765543,2.333388417655430360106172934506983,2.333388417655430600142473799309749
0.182525663472565,0.18252566347256499052146931191942219,0.18252566347256499307068385476327008
1.69346474211948,1.6934647421194803574660049844431571,1.6934647421194804283364142110905732
0.297739557966502,0.29773955796650206325481100020070542,0.29773955796650207263173594133426512
0.237199804200628,0.23719980420062787554323765668530742,0.23719980420062784795666313932883111
0.724393758693638,0.72439375869363750820828286975567583,0.72439375869363756182717437753046356
0.743401505141636,0.74340150514163647006394200402462821,0.74340150514163652655274602907559101
1.92206114679574,1.9220611467957358679024449211273698,1.9220611467957357495441416849653806
0.508430555302142,0.50843055530214152045420456409785559,0.50843055530214156005097897001676522
2.73322677957731,2.7332267795773086808926816929790826,2.7332267795773086001313206024740188
1.60247730767841,1.6024773076784084416548374486864096,1.60247730767840849946469193339273
0.218146624368678,0.21814662436867830817828720572012847,0.21814662436867833440760674531614163
0.653345477381557,0.65334547738155738284670370782061131,0.65334547738155748208399717828940334
0.774066698340441,0.77406669834044076665938711057269201,0.77406669834044069062636289191114481
0.467727224785284,0.46772722478528438553296696413442424,0.46772722478528439340818432233123093
1.09662589075596,1.0966258907559601905058349823787886,1.0966258907559603823477339735278802
1.21034712402545,1.2103471240254526089557766416565806,1.2103471240254527435714002926859183
1.02502061032793,1.0250206103279344368423688972528728,1.025020610327934570993220749174858
0.85762272781335,0.85762272781334976270192102004436302,0.8576227278133498483716834810992165
2.45750441845697,2.4575044184569739798077511756052183,2.4575044184569742071674250377039575
2.47710296400947,2.4771029640094664101725774652144937,2.4771029640094662261881673823338098
1.17505073939969,1.1750507393996944564018257094326198,1.1750507393996945645331699327321066
2.50308936433141,2.5030893643314137583627396034905838,2.503089364331413445869404536914903
1.12366179001705,1.1236617900170468896910714953253092,1.1236617900170469364943547283484836
1.01665207203991,1.0166520720399105233859674266277576,1.0166520720399106618010617600084561
1.24099485137999,1.2409948513799939493015238398953461,1.2409948513799940264677064595733288
0.940999210616788,0.94099921061678814824599701669084749,0.94099921061678815361265062247385381
0.446800132378938,0.44680013237893811315220576229883861,0.44680013237893812607776650825136789
0.602170147904358,0.60217014790435802270538980465128599,0.60217014790435813201864865604809079
0.770324060071998,0.77032406007199822913360041252514384,0.77032406007199812290500034533832734
0.12554328988195,0.12554328988195030778710891017874879,0.12554328988195031180779889744130715
5.83073038633293,5.830730386332925549124051778205928,5.8307303863329260436939891379770632
0.773016159559792,0.77301615955979150470956539482282176,0.7730161595597915491806446722156014
0.24198657587784,0.24198657587783982536175065759781688,0.24198657587783985046106815063065895
4.85527356878831,4.8552735687883129268344921662089128,4.8552735687883127601265593761029848
0.64746850033328,0.64746850033327995002161719109832576,0.64746850033327997306833163368313316
1.17321339384436,1.1732133938443620354452761837071747,1.1732133938443621116287502211728152
1.34125390980104,1.3412539098010378980875944763201568,1.341253909801037840086968026215833
0.27326993843047,0.27326993843046955803233065831541994,0.27326993843046951979714033062968362
1.20776034667089,1.207760346670891043604291768551568,1.2077603466708910555351446996976193
0.762915535202107,0.7629155352021073412638423206599367,0.7629155352021072699431465292301184
0.976431363933478,0.97643136393347765288489857902610714,0.9764313639334777493741632292851671
1.97124683615123,1.9712468361512251460165238938455941,1.9712468361512252565948606673233656
0.740370789636178,0.74037078963617818710367925905096057,0.74037078963617820254789778755573018
1.28892005144383,1.2889200514438334597029844752467118,1.2889200514438336172067858613308963
