radical cu precizie fp64,radical cu precizie double2,radical cu precizie fp128
0.949283541390276,0.94928354139027611026484006562708333,0.9492835413902761029386347408476774
0.368488190926525,0.36848819092652538673400456512523115,0.36848819092652538794421013357929119
0.760835149626987,0.76083514962698736942793875584584854,0.76083514962698742019374076392295779
0.718145999910846,0.71814599991084630023922044029179553,0.71814599991084623300648901522205895
0.660703458112919,0.66070345811291940864960945453295719,0.6607034581129193719199382997464571
0.950320658506377,0.95032065850637725937024528468069581,0.95032065850637725709868560295975806
0.601956933505742,0.60195693350574170377634987302439224,0.60195693350574167363796673601640955
0.909153362861187,0.9091533628611865567137189044988469,0.90915336286118650612310410550341657
0.957670302198488,0.95767030219848820699286601698519958,0.95767030219848818642688319264400796
0.925163406290418,0.92516340629041801668794808750970942,0.92516340629041807219603621530114393
0.908631586837523,0.90863158683752248653770636977692927,0.90863158683752249842452392678291672
0.653931668405372,0.65393166840537200472443418492685481,0.65393166840537203956800653532652987
0.465169982547594,0.46516998254759375660893406964353652,0.46516998254759376304556705779116856
0.62170600647293,0.62170600647293012601452949189813473,0.62170600647293008665462305914604928
0.798180856128363,0.79818085612836267199788942951170239,0.79818085612836270689674005877970908
0.903035718293857,0.90303571829385700816272452390483826,0.90303571829385695494396935795003647
0.916346570157847,0.91634657015784668641313642191349137,0.91634657015784672775313952107566049
0.921254239421275,0.92125423942127472982229755010605251,0.92125423942127469439248307886616162
0.98864666631496,0.98864666631496038056484027419809238,0.98864666631496041749365927950390946
0.911477156791715,0.91147715679171529559395665519894942,0.91147715679171524494569702876649142
0.56015677463213,0.56015677463213034643160766180043615,0.56015677463213038567707609406175375
0.853997921054238,0.85399792105423833371337227381086498,0.85399792105423832472520384963349831
0.688258679336142,0.68825867933614180399540233834766072,0.68825867933614177712063182579146324
0.88507683013443,0.8850768301344302193145138649416368,0.88507683013443021785736262786789642
0.850946438279836,0.85094643827983627155013485128755506,0.85094643827983631339613518400120012
0.349501848194131,0.34950184819413061286342073474923588,0.34950184819413062740491516446364725
0.666996785819638,0.66699678581963822484152302545834696,0.66699678581963825715458287279852986
0.325065199511677,0.32506519951167734501569318605898866,0.32506519951167733199708275126912592
0.874153048551203,0.87415304855120283374923718332287997,0.87415304855120288066312116259439087
0.737512386158491,0.7375123861584908208168040928473274,0.73751238615849084234935016944449245
0.569642973509318,0.56964297350931840168605550942733982,0.56964297350931844724669697130116835
0.903890485548234,0.90389048554823359265041834473143992,0.90389048554823358922961143949302184
0.436428530884895,0.43642853088489483743604412183722006,0.43642853088489482056163415525407139
0.989339884528936,0.98933988452893591676980422272375052,0.98933988452893587767948636057887622
0.978053274084203,0.9780532740842025305796607411110077,0.97805327408420248709154960934490883
0.684856072604324,0.68485607260432359558045433953757909,0.68485607260432361149694565389357343
0.890054792265656,0.89005479226565581268304584459126331,0.89005479226565580197757037622161699
0.417633803956443,0.41763380395644334182031714894505906,0.41763380395644333635834838483319841
0.899222605752052,0.89922260575205230224505796875795025,0.89922260575205224656506255733174437
0.706817637600489,0.70681763760048923103110886613851623,0.70681763760048919401642884595072645
0.831930583929107,0.8319305839291069212295546750911406,0.83193058392910688636147326890836632
0.663694718721472,0.66369471872147155706603311358572597,0.6636947187214715201524854372075557
0.387392748738009,0.38739274873800891883188967347397748,0.38739274873800892323928301377211298
0.427449052179906,0.42744905217990633318574885667933562,0.42744905217990630181785788801059628
0.398467956396233,0.39846795639623291007682079563846575,0.39846795639623294331720106923338512
0.486743802687564,0.48674380268756424520503023570966554,0.48674380268756421973392444837334239
0.461912320142601,0.4619123201426012768026700388199285,0.46191232014260128627299791739347317
0.702972881961446,0.70297288196144620729697620307749956,0.70297288196144621340113239215917467
0.61895834875102,0.61895834875102046904577432573055644,0.61895834875102042877106952588075938
0.886018384628987,0.88601838462898691492507131401016934,0.88601838462898689137185813756056661
0.968666244856694,0.96866624485669435211988290664126184,0.96866624485669432386350450227877014
0.69568102600178,0.69568102600177995762677381845487803,0.6956810260017799952528247932592611
0.899610356365309,0.89961035636530853027048040100434299,0.89961035636530848086201415274463579
0.418225075632863,0.41822507563286317722288593717296226,0.41822507563286317236199177215973537
0.62990025303645,0.6299002530364501264240366566680872,0.62990025303645011131250178564896102
0.924163812960375,0.9241638129603752460570934104179145,0.92416381296037525028298497554864348
0.773828950535947,0.77382895053594668774507582160811297,0.77382895053594669490451550923818507
0.718261269177425,0.71826126917742461539726294858726634,0.71826126917742460566776086352882321
0.640543939984781,0.64054393998478052526084748926474483,0.64054393998478050903519077292441102
0.69852424930216,0.69852424930216013338153824712629039,0.69852424930216013062396187734840375
0.905788669832202,0.90578866983220201963188195363658201,0.90578866983220203241349212753973074
0.664478481895744,0.6644784818957441241455000440207994,0.66447848189574413025063042371836871
0.598497109012546,0.59849710901254567899699015282621409,0.59849710901254565590057666816186519
0.888031527005917,0.88803152700591679162083915388867716,0.88803152700591673093840428910507136
0.663559185505439,0.66355918550543929808204083655019959,0.66355918550543932397931799049291916
0.874788791995598,0.87478879199559782076920798066249559,0.87478879199559783616991661378327228
0.76085034140351,0.76085034140351045585885718132905674,0.76085034140351052088009705080346353
0.438552550976585,0.43855255097658480776863661874162219,0.43855255097658478914916650039881972
0.824212957172804,0.82421295717280391189458528252883135,0.82421295717280387669920193894463145
0.410721903946814,0.41072190394681419951372345639107731,0.41072190394681423187810265445016435
0.414194609006156,0.4141946090061561399917614908865543,0.41419460900615614908481940072343046
0.495304412572712,0.4953044125727116468975148957462819,0.49530441257271166430504918700408173
0.321280754178889,0.32128075417888911678066466975531341,0.32128075417888911350589903216566616
0.610884525485532,0.61088452548553152655478016676068664,0.61088452548553154463552476574332453
0.889600909188932,0.88960090918893219154514467177865201,0.88960090918893220539101635708287423
0.947395715468736,0.94739571546873640594639502908418209,0.94739571546873640822852664005778543
0.550254088932979,0.55025408893297941646593550166849835,0.55025408893297937467902456811593422
0.499275499429974,0.49927549942997434731204129266200042,0.49927549942997434348804000192092042
0.925153205208758,0.92515320520875776199835305153065424,0.92515320520875777266263961944823081
0.844649228658411,0.84464922865841109695861453210921508,0.8446492286584111487938804405820464
0.547645410518634,0.54764541051863359013489940370444742,0.54764541051863354990177026198421751
0.893903351183498,0.89390335118349785119171081995913192,0.89390335118349783023852870874948818
0.934254780113837,0.93425478011383697091448223897529397,0.93425478011383693042714859833060861
0.68480909370171,0.68480909370170992634668516035549248,0.68480909370170990926168869634611836
0.874412830172852,0.87441283017285206716325670067643993,0.87441283017285202931610931082480889
0.887028609187637,0.88702860918763652530833457845250133,0.88702860918763657054329004755888655
0.941923436085491,0.94192343608549151768328329717175747,0.94192343608549148662351409540292838
0.98517019297084,0.98517019297084014955107065367029045,0.9851701929708401133815631642272579
0.805055427924685,0.8050554279246844990528858300298704,0.80505542792468449935752298670438168
0.934121701073188,0.93412170107318814736224667191450498,0.93412170107318816572085622017025869
0.398253424665911,0.39825342466591053819144531294268852,0.39825342466591056336946699235407308
0.797456623623813,0.79745662362381336010759802797077802,0.79745662362381334251234008400767008
0.795624017892924,0.79562401789292428534283591574466399,0.79562401789292429965971075013332902
0.915340689955071,0.91534068995507125288166052644660673,0.91534068995507120602942150423481525
0.509100197475395,0.50910019747539492617526518679585573,0.50910019747539491819744200674688159
0.725729938332497,0.72572993833249698281258109078944542,0.72572993833249700368219716450230222
0.996183789748145,0.9961837897481452342736211929724662,0.99618378974814527407154755304584674
0.963587979072448,0.96358797907244778263985797970796394,0.96358797907244783094998885905500151
0.3271417401596,0.32714174015960013611437388413629295,0.32714174015960014025119725274211638
0.501246275304017,0.50124627530401738050246521397583971,0.50124627530401739068585492531013084
0.900957016848938,0.9009570168489378617582070926325377,0.9009570168489378537834222289124388
0.655810258548257,0.65581025854825703107717813152831296,0.6558102585482570292073840882208544
0.526692637534852,0.52669263753485217596578545102400282,0.52669263753485218723865150774347068
0.818651065787764,0.81865106578776353509493868150329076,0.81865106578776359111737199873818312
0.539628070532728,0.53962807053272786805246148953338404,0.5396280705327279023558142549778792
0.519589506768669,0.51958950676866864940843953989890417,0.51958950676866867664789168158101779
0.862860893635178,0.86286089363517793078618062537995613,0.86286089363517798318113414764338577
0.566634399203211,0.56663439920321153271849793219488668,0.56663439920321150832862313831404631
0.533305248957889,0.53330524895788943818589368277080048,0.53330524895788946358166033476632644
0.886997154767814,0.88699715476781407568996389580556941,0.88699715476781411006897008118170197
0.771958488453186,0.77195848845318604182700752714183185,0.77195848845318604312744767670053986
0.590238392161269,0.5902383921612687270251928036617509,0.59023839216126868143413681654884561
0.692959844755156,0.6929598447551561719825829948743137,0.69295984475515621074078750146985751
0.3915094640987,0.39150946409870014875687711335019067,0.3915094640987001571166032600621204
0.70622623056015,0.70622623056014978990626898900503257,0.70622623056014975064717761545777356
0.609257557918607,0.609257557918607338302700369955946,0.60925755791860734585993334808290356
0.72510216533335,0.72510216533334972760388620301288834,0.72510216533334967620288796823099155
0.854737397450853,0.85473739745085318544154922623681087,0.8547373974508532104916115940405968
0.987745586524069,0.98774558652406885650473194481510452,0.987745586524068845977565104183586
0.943415822989827,0.94341582298982723219743439901787328,0.94341582298982724486341309000505945
0.904581307570671,0.90458130757067099317795458411488436,0.90458130757067102997267335375148905
0.578803645354536,0.57880364535453621915236470204565428,0.57880364535453623396395620247593325
0.761056373515392,0.76105637351539250616562875428937568,0.76105637351539248832263171557147613
0.565313498204588,0.56531349820458767412719742146041237,0.56531349820458762584632888597947366
0.900626532722264,0.90062653272226352211333497725368923,0.90062653272226357725950464820395384
0.701122557095372,0.70112255709537150954858541534000731,0.70112255709537147394506437197709
0.843169869765333,0.84316986976533330060006188769143488,0.84316986976533330473815043191772167
0.604698242805172,0.60469824280517215611403448695556903,0.60469824280517217852204588065118801
0.526827683247636,0.52682768324763617969943794418916964,0.52682768324763618109449538638024664
0.725121659527382,0.72512165952738149105742717612038986,0.72512165952738151158270216736972702
0.617469141803437,0.61746914180343720719476583158687659,0.6174691418034372235189781960688624
0.379875585718298,0.37987558571829836019283437555729938,0.37987558571829836351555616558176009
0.464121683557399,0.46412168355739894892493118664979821,0.46412168355739892609752239974282884
0.871150971071931,0.87115097107193099195816600042832019,0.87115097107193105024303715595864225
0.860425253145558,0.86042525314555769203581845142038805,0.86042525314555764598247484590218494
0.915739719203479,0.91573971920347904643242399177256397,0.91573971920347900174903161355604449
0.80323338897371,0.80323338897370984066994753990030965,0.80323338897370984169731817093921736
0.698304257737216,0.69830425773721658270887154042839189,0.69830425773721654754341757823721518
0.733398157269428,0.73339815726942816951916511159499901,0.73339815726942811337496523348970824
0.792751071266712,0.79275107126671190628544129779857008,0.79275107126671187301378512153998625
0.557253163369563,0.55725316336956321371757464206353911,0.55725316336956320462832967038224244
0.553452047871081,0.5534520478710815704169998960770558,0.55345204787108152583054194165414202
0.99030980263735,0.99030980263734983938003708764937683,0.9903098026373498722494658085930495
0.415691006660865,0.415691006660865215708223828722094,0.41569100666086519092245336599228143
0.71867963098849,0.71867963098848949008531231446481523,0.71867963098848949472862025878775356
0.677233282973021,0.67723328297302076642109758602495437,0.67723328297302076769755141078454311
0.904765404329801,0.90476540432980132430037781476256776,0.90476540432980137210841905882134962
0.36557125089227,0.36557125089226972497141554325600727,0.36557125089226974375614670309213181
0.850886754620615,0.8508867546206150823186559778806506,0.85088675462061506273790825139107743
0.923536049758773,0.92353604975877296296603128447283872,0.92353604975877296403884494667555423
0.816481587160943,0.81648158716094340626966289582892056,0.81648158716094346153170487505154345
0.876122715656786,0.87612271565678632855303042485695855,0.8761227156567863592173441891899282
0.753407904474537,0.75340790447453718666983664876424816,0.7534079044745371475746457500268104
0.84065651391508,0.8406565139150805048103636626371392,0.84065651391508048513497876322830073
0.620036129413128,0.62003612941312770333578630490948503,0.62003612941312771992173200448387625
0.500623977925744,0.50062397792574364904078914221898113,0.50062397792574364333722120974853873
0.914553792603985,0.91455379260398515325342607681636883,0.91455379260398519017932237332456146
0.361988874850578,0.36198887485057834807018483548070897,0.36198887485057834394912557695298774
0.894687615441054,0.8946876154410543983019153880690454,0.89468761544105440235342886663989075
0.972712893118349,0.97271289311834920555505112457069991,0.97271289311834916778870530510572657
0.897004315015182,0.89700431501518189124637847994737222,0.89700431501518183882640343096875351
0.851390801989786,0.85139080198978580302737371312366738,0.85139080198978585608041556222610991
0.746052673439686,0.74605267343968609200854195000703199,0.74605267343968611094341779206068836
0.544699243305583,0.54469924330558248950705004629642654,0.54469924330558251721403027092375851
0.894640585883081,0.89464058588308098576030064889316429,0.89464058588308097198019138213096459
0.551735847174106,0.5517358471741064050019640860790007,0.55173584717410638987638590991825683
0.509250730708166,0.50925073070816554814653929686784737,0.5092507307081655828952759504816675
0.9140302513439,0.91403025134390020969828584482663537,0.91403025134390020454222878308185132
0.929978898149756,0.92997889814975572909086664284850222,0.92997889814975567475791254890304295
0.526701411699216,0.52670141169921624529827615837558764,0.52670141169921625207215990890988284
0.679003090193534,0.67900309019353355616069519226672831,0.67900309019353355161249611784932508
0.549858736020212,0.54985873602021191793581914473132364,0.54985873602021187663279666251985261
0.822554473882054,0.82255447388205367932543431400690775,0.82255447388205366572379431096110691
0.738849527971575,0.73884952797157487777900498695603967,0.73884952797157481448760415230853063
0.843944230986444,0.84394423098644360349194126507968613,0.84394423098644363887772831712067065
0.88978908203775,0.889789082037750418076446677656799,0.88978908203775042762132814336245948
0.858129359169261,0.85812935916926065657323673070483735,0.85812935916926070074833846860215743
0.731594435357561,0.73159443535756083528897995379288642,0.73159443535756080880345101627537894
0.3536374757716,0.35363747577160036182278908622118411,0.3536374757716003853943103471070702
0.708066694262627,0.70806669426262734691088943022245976,0.70806669426262730939808638938512066
0.342885534002801,0.34288553400280079667449256842343674,0.34288553400280078717636741197264002
0.819329370380415,0.81932937038041540148143372847453983,0.81932937038041535729557523012274893
0.667711958979447,0.66771195897944681520904503780432738,0.66771195897944677630867665062874859
0.872943440770123,0.87294344077012287855109850705742245,0.87294344077012286006878905401424135
0.987263489698702,0.98726348969870237739686210866877283,0.98726348969870236111765257965396473
0.720209720019002,0.72020972001900184423249523548876479,0.72020972001900186242863416394682969
0.669449947650195,0.66944994765019478526326231696248102,0.66944994765019482267659416102137929
0.728577615482359,0.72857761548235913841056173763618071,0.72857761548235907932378211486238942
0.978100448733935,0.97810044873393518420485114106388543,0.97810044873393521898535320147227032
0.715543647683929,0.71554364768392918089718109942260463,0.71554364768392921097300499721676701
0.511223800462856,0.5112238004628559442113227649504523,0.51122380046285590585541562683815831
0.999441400308883,0.999441400308882884052626545305716,0.9994414003088829142348170226646032
0.911040814831871,0.9110408148318711595502293917314964,0.91104081483187115973034330951404994
0.394317471660784,0.39431747166078412412184321202281204,0.39431747166078412505305890898975275
0.531414879153435,0.5314148791534348995886299649883918,0.53141487915343486556119692469462289
0.856806971780521,0.85680697178052112130493707686609555,0.85680697178052111971006514190749299
0.573589761289279,0.57358976128927937520446382955677931,0.57358976128927934705185649456727922
0.83163574171349,0.8316357417134897441689538735500784,0.83163574171348975817130551343314891
0.619521600663293,0.61952160066329282335627840606417492,0.61952160066329278558654910730704495
0.946973795674553,0.94697379567455251813161432456027082,0.94697379567455253347516176960494519
0.903966386995455,0.9039663869954549677799436781284393,0.90396638699545493487057091760597416
0.621141362701462,0.62114136270146233980750882073673108,0.62114136270146229652234693482676343
0.907958052893722,0.90795805289372226681467441004856259,0.90795805289372227854920276006716066
0.442285345090388,0.44228534509038823316300802350392715,0.44228534509038826452782079552766534
0.858418297170958,0.85841829717095825309421728331845953,0.85841829717095825395440374330509952
0.9305221881652,0.93052218816520022690106272489832604,0.93052218816520019424063476410274516
0.959661881623391,0.95966188162339144386315480697157826,0.9596618816233914393958594171476415
0.541752073269622,0.54175207326962214184717497727350412,0.54175207326962219244772949501090251
0.368092445972414,0.36809244597241403917809393783154391,0.36809244597241401786402220500695055
0.460852205900057,0.46085220590005704908202736145967323,0.46085220590005703824550161630696009
0.703454826943344,0.70345482694334451338253974652993307,0.70345482694334453312046167764752875
0.625003408110481,0.62500340811048094685740546236161293,0.62500340811048097805612123651051249
0.984253758992983,0.98425375899298285424406816971257787,0.98425375899298283173595321052920422
0.838601800772262,0.83860180077226161678605294317172635,0.8386018007722615972604551342343979
0.898282217016715,0.89828221701671518313122522780073376,0.89828221701671517434232338306858873
0.840028940023652,0.84002894002365178340741185318710618,0.8400289400236518255539169381509128
0.368754111067228,0.36875411106722777141701716788577434,0.36875411106722777745144195035334187
0.782182260305168,0.78218226030516804011489694099993147,0.78218226030516799999241629696796946
0.856369586913032,0.85636958691303178893812474554066662,0.8563695869130317655906621352966143
0.993083137983172,0.9930831379831718448236733834703031,0.99308313798317180954856101733054602
0.533781005764258,0.53378100576425761682061942619405634,0.53378100576425764063337074467651274
0.970115293072986,0.97011529307298619063985093370138659,0.97011529307298614083014111774326307
0.968127203534403,0.96812720353440273970321086119709547,0.96812720353440273233317712117369534
0.461860050133909,0.4618600501339087838155533926820566,0.4618600501339088060297116545060909
0.812945539183309,0.81294553918330893644076152889944715,0.8129455391833089003515678701321423
0.503006800960082,0.50300680096008245565813886657192573,0.50300680096008241261712591352337575
0.483913639070363,0.48391363907036327502974205745869149,0.48391363907036327586906549047134179
0.397679985664561,0.39767998566456113419753046654404886,0.39767998566456114971424176220425543
0.717364805205114,0.717364805205113803597774915454901,0.71736480520511381459130801662151611
0.978157989863488,0.97815798986348823522429074761831465,0.97815798986348822648129907941537626
0.469731836839296,0.46973183683929574417606091475588029,0.46973183683929576409573341733094373
0.830457611003478,0.83045761100347830494138469081356344,0.83045761100347834409046329454322814
0.681369639934859,0.68136963993485949784522801496103521,0.68136963993485946167129250618386778
0.927458353832489,0.92745835383248858517871421592170764,0.92745835383248858850582208555853182
0.979599317780239,0.97959931778023897908727056079320925,0.97959931778023903529059317275679341
0.603948053268247,0.60394805326824652188004974006987875,0.60394805326824648151952331556558967
0.74205970681529,0.74205970681529041033778619051185284,0.74205970681529045340104196627185707
0.755822347530767,0.7558223475307666539586265130154497,0.7558223475307666268565616279817643
0.97124142390433,0.97124142390433006781789246137306488,0.97124142390433002469552717421676336
0.868060980929564,0.86806098092956375370877246458405474,0.86806098092956372898809043400830886
0.5257337427622,0.5257337427622003711051632971491909,0.52573374276220035887945904740444921
0.483892291721298,0.48389229172129787512559328724525141,0.48389229172129789057677243071716382
0.667059047273907,0.66705904727390742222791633175919824,0.66705904727390745902675371219060897
0.842886323312974,0.84288632331297395914348385316119649,0.84288632331297398672077065372574023
0.639923268385146,0.63992326838514610287623325623589565,0.63992326838514606387034573683262703
0.455654382934403,0.45565438293440253434560554017240028,0.45565438293440251418111848176762711
0.634901298190089,0.63490129819008910418196819881702018,0.63490129819008907651391403392676321
0.816770352220766,0.81677035222076578787347479082046375,0.81677035222076575574907075061826887
0.4103277591344,0.410327759134399974095766877371619,0.41032775913439996877912015933624113
0.950589092040714,0.95058909204071346521394396274072652,0.95058909204071346609693796811809017
0.817668118556313,0.81766811855631325727421942476790048,0.81766811855631320155858785880453171
0.46952539996064,0.46952539996064044742977638456471258,0.46952539996064042548163936932902569
0.935503644625635,0.93550364462563535024860361693523906,0.93550364462563534620689693724029555
0.957166164541997,0.9571661645419970570521860283317412,0.95716616454199703658597739284144646
0.902779962410435,0.90277996241043510271242358653347899,0.90277996241043514071020889746483379
0.998540915046136,0.99854091504613544899385386435271717,0.99854091504613546659052174729769917
0.572712568943526,0.57271256894352551498017359468593385,0.57271256894352551086213739703431964
0.941699313327451,0.94169931332745074883401053139588899,0.9416993133274508000717952626019496
0.991638960297151,0.99163896029715066155425886777702609,0.99163896029715064171904424990645639
0.57913350731362,0.5791335073136198194058209496670765,0.5791335073136198536975753817642993
0.831449100780593,0.83144910078059322639770712001187528,0.83144910078059316898307984203860536
0.561277329783167,0.56127732978316732044201194599293986,0.56127732978316729224106659595501676
0.761993264692164,0.76199326469216375875191582028996824,0.76199326469216378969008607807558536
0.701105469827922,0.70110546982792223367864917537631875,0.70110546982792226936580395268493439
0.824121903848621,0.82412190384862081371975000378706044,0.82412190384862075746793723688413957
0.78113216531412,0.78113216531411948766877830671007264,0.78113216531411953866332523533093182
0.520497726803858,0.52049772680385802100120060434384945,0.52049772680385803380112164421492544
0.767678947099315,0.76767894709931468971659486954490745,0.76767894709931467990630234286930621
0.651068403122178,0.65106840312217794032878434644114827,0.6510684031221779640540301685334411
0.423608847773153,0.42360884777315252827436345825882042,0.42360884777315253135042720562677592
0.611535697469593,0.61153569746959354079010679965883018,0.61153569746959351933301807379136878
0.755898487872278,0.75589848787227798835759688049792282,0.75589848787227797140657355807716093
0.859734186879074,0.85973418687907359387900449372013855,0.85973418687907359406173127514557139
0.743312623058571,0.74331262305857112526742253461979401,0.74331262305857118188877779689952937
0.859725839784175,0.85972583978417546694935929768224518,0.85972583978417552104281646247283159
0.724499710488616,0.72449971048861609303201367221552256,0.72449971048861608675789257091941294
0.822476888627339,0.82247688862733864815887620168752624,0.82247688862733866093977928064116817
0.819909929666353,0.81990992966635343183751444376684652,0.81990992966635347652387338820699695
0.563922065028312,0.56392206502831232764136077303424554,0.56392206502831232204145633449792767
0.957720604927331,0.95772060492733050530464625407389063,0.95772060492733054171888727501414786
0.993826650914593,0.99382665091459309999900709081944479,0.9938266509145931045448343196903656
0.952393622087358,0.9523936220873576020210983415062424,0.95239362208735763630913625248340287
0.783730807530891,0.78373080753089060421147997849160117,0.78373080753089059249440244685851879
0.949063429061283,0.94906342906128257120609609667732737,0.94906342906128262499682723063806456
0.785086852049105,0.78508685204910536389411124355199042,0.78508685204910538197293414625055605
0.837753093832988,0.83775309383298811394467910265128734,0.83775309383298805084308556995350743
0.919933894776353,0.91993389477635259775904260910540952,0.91993389477635255670306160787906379
0.92684869594776,0.92684869594776006822692177432020118,0.92684869594776011742928805849385053
0.927547418534553,0.92754741853455319700705049648758006,0.92754741853455319545185513508176518
0.363695398270464,0.36369539827046369721338092069587741,0.3636953982704637228973527714309193
0.783709888762795,0.78370988876279513151054960254992649,0.78370988876279512054359440006368522
0.486955503741468,0.48695550374146809004454348166936931,0.48695550374146809474314498904714694
0.370673852489309,0.37067385248930918389770405316591035,0.37067385248930920150446781381368903
0.72123213422505,0.7212321342250502667225734756061873,0.7212321342250502270028615850478185
0.823236512999927,0.82323651299992703906533147451378103,0.82323651299992699660914793686085672
0.950649541674523,0.95064954167452347442578814307045225,0.95064954167452347869035151097158674
0.442078216754951,0.44207821675495125691012691910246219,0.44207821675495123059203343917805814
0.940212492424218,0.94021249242421839626628995038691043,0.94021249242421839764862168766918868
0.921556596254688,0.92155659625468783155781816738234858,0.92155659625468782304403165072445062
0.43044420665059,0.43044420665058998200401234809690401,0.4304442066505899513305824589958951
0.361631692784768,0.36163169278476847834828154075853343,0.36163169278476847567456966432314554
0.832097260745452,0.8320972607454519324229885200830136,0.83209726074545190046215701927680204
0.680353693203778,0.68035369320377791145039928222518308,0.68035369320377787083393230875401714
0.712667616828185,0.71266761682818548579283349529867209,0.7126676168281854510349506396494809
0.858759419005585,0.85875941900558503630557236471153392,0.85875941900558507621744599595026793
0.571556065046732,0.57155606504673218765855864845037879,0.57155606504673216377387205497540019
0.905539074788671,0.9055390747886712064591962348955838,0.90553907478867114856469644522348298
0.774406919056992,0.77440691905699157192631974564825411,0.77440691905699152709442313837393096
0.859959838451762,0.85995983845176226592200876683193528,0.85995983845176221863880645243546688
0.432149154023125,0.43214915402312463766760169641412279,0.43214915402312465963080062898160204
0.555619397860871,0.55561939786087063948065348309841013,0.55561939786087059539843540018512221
0.922780383188312,0.92278038318831162246873504738170693,0.92278038318831163861611636326908504
0.891199928041352,0.89119992804135247474985688010475863,0.89119992804135241483366919776165166
0.782860797790433,0.78286079779043342490581467516499964,0.78286079779043342044098675289909908
0.861154856229856,0.86115485622985639437863505537784252,0.86115485622985634823387797915554489
0.517058182339939,0.51705818233993957149553640496911682,0.51705818233993953975810304548519615
0.734575804962406,0.73457580496240580143283075067509144,0.73457580496240576881074280659215616
0.828129530591175,0.82812953059117499540748702109438352,0.82812953059117500545509721725367937
0.321389408092733,0.32138940809273328430475549458330442,0.32138940809273326498152903362162492
0.954451639526229,0.95445163952622878887551736300367047,0.95445163952622881332957773663081986
0.509726866441361,0.50972686644136110070896727190394662,0.5097268664413611335302598364689956
0.349086929430081,0.34908692943008128333553378155213939,0.34908692943008126524557387729428366
0.801595570825327,0.80159557082532660383950631404798502,0.80159557082532663589685082223229009
0.629776882230161,0.62977688223016106903736037828655812,0.6297768822301610974846799850722012
0.903760431402208,0.90376043140220809274146956839482502,0.90376043140220805799608244753093305
0.72192470424924,0.72192470424924031106543534380935152,0.72192470424924029264919462576336116
0.44003650062177,0.44003650062176958351225624729361936,0.44003650062176957120205639720713193
0.788930785260739,0.7889307852607387928860404989914808,0.78893078526073878151648412502838032
0.626932719712555,0.62693271971255509559971217423477964,0.62693271971255507725927208392108308
0.609192271886216,0.60919227188621648915058197881569466,0.60919227188621650383014345142747883
0.703703877390715,0.70370387739071508209034355648077189,0.70370387739071508032013015590372269
0.763843076188462,0.76384307618846193648686250051385631,0.76384307618846190841089781790370375
